airport,date,key,value
BOS,2015-02-05,average-max-temp,37
AUS,2015-02-08,record-min-temp,21
AUS,2015-02-08,average-min-temp,38
AUS,2015-02-08,actual-max-temp,75
AUS,2015-02-08,record-max-temp,85
AUS,2015-02-08,actual-min-temp,50
AUS,2015-02-08,average-max-temp,64
SEA,2015-02-10,record-min-temp,24
SEA,2015-02-10,average-min-temp,37
SEA,2015-02-10,actual-max-temp,55
SEA,2015-02-10,record-max-temp,65
SEA,2015-02-10,actual-min-temp,47
SEA,2015-02-10,average-max-temp,49
BOS,2015-02-06,record-min-temp,-6
BOS,2015-02-06,average-min-temp,23
BOS,2015-02-06,actual-max-temp,21
BOS,2015-02-06,record-max-temp,57
BOS,2015-02-06,actual-min-temp,5
BOS,2015-02-06,average-max-temp,37
AUS,2015-02-09,record-min-temp,23
AUS,2015-02-09,average-min-temp,38
AUS,2015-02-09,actual-max-temp,81
AUS,2015-02-09,record-max-temp,87
AUS,2015-02-09,actual-min-temp,45
AUS,2015-02-09,average-max-temp,64
SEA,2015-02-11,record-min-temp,23
SEA,2015-02-11,average-min-temp,37
SEA,2015-02-11,actual-max-temp,55
SEA,2015-02-11,record-max-temp,62
SEA,2015-02-11,actual-min-temp,42
SEA,2015-02-11,average-max-temp,50
BOS,2015-02-07,record-min-temp,-5
BOS,2015-02-07,average-min-temp,23
BOS,2015-02-07,actual-max-temp,29
BOS,2015-02-07,record-max-temp,56
BOS,2015-02-07,actual-min-temp,16
BOS,2015-02-07,average-max-temp,37
AUS,2015-02-10,record-min-temp,19
AUS,2015-02-10,average-min-temp,38
AUS,2015-02-10,actual-max-temp,80
AUS,2015-02-10,record-max-temp,89
AUS,2015-02-10,actual-min-temp,38
AUS,2015-02-10,average-max-temp,64
SEA,2015-02-12,record-min-temp,21
SEA,2015-02-12,average-min-temp,37
SEA,2015-02-12,actual-max-temp,62
SEA,2015-02-12,record-max-temp,66
SEA,2015-02-12,actual-min-temp,49
SEA,2015-02-12,average-max-temp,50
AUS,2015-02-11,record-min-temp,16
AUS,2015-02-11,average-min-temp,39
AUS,2015-02-11,actual-max-temp,76
AUS,2015-02-11,record-max-temp,81
AUS,2015-02-11,actual-min-temp,37
AUS,2015-02-11,average-max-temp,64
BOS,2015-02-08,record-min-temp,-12
BOS,2015-02-08,average-min-temp,24
BOS,2015-02-08,actual-max-temp,29
BOS,2015-02-08,record-max-temp,66
BOS,2015-02-08,actual-min-temp,13
BOS,2015-02-08,average-max-temp,38
SEA,2015-02-13,record-min-temp,18
SEA,2015-02-13,average-min-temp,37
SEA,2015-02-13,actual-max-temp,60
SEA,2015-02-13,record-max-temp,60
SEA,2015-02-13,actual-min-temp,44
SEA,2015-02-13,average-max-temp,50
AUS,2015-02-12,record-min-temp,16
AUS,2015-02-12,average-min-temp,39
AUS,2015-02-12,actual-max-temp,60
AUS,2015-02-12,record-max-temp,83
AUS,2015-02-12,actual-min-temp,40
AUS,2015-02-12,average-max-temp,64
SEA,2015-02-14,record-min-temp,22
SEA,2015-02-14,average-min-temp,37
SEA,2015-02-14,actual-max-temp,58
SEA,2015-02-14,record-max-temp,63
SEA,2015-02-14,actual-min-temp,44
SEA,2015-02-14,average-max-temp,50
BOS,2015-02-09,record-min-temp,-18
BOS,2015-02-09,average-min-temp,24
BOS,2015-02-09,actual-max-temp,25
BOS,2015-02-09,record-max-temp,61
BOS,2015-02-09,actual-min-temp,14
BOS,2015-02-09,average-max-temp,38
AUS,2015-02-13,record-min-temp,23
AUS,2015-02-13,average-min-temp,39
AUS,2015-02-13,actual-max-temp,67
AUS,2015-02-13,record-max-temp,83
AUS,2015-02-13,actual-min-temp,35
AUS,2015-02-13,average-max-temp,64
SEA,2015-02-15,record-min-temp,13
SEA,2015-02-15,average-min-temp,37
SEA,2015-02-15,actual-max-temp,54
SEA,2015-02-15,record-max-temp,65
SEA,2015-02-15,actual-min-temp,39
SEA,2015-02-15,average-max-temp,50
BOS,2015-02-10,record-min-temp,-5
BOS,2015-02-10,average-min-temp,24
BOS,2015-02-10,actual-max-temp,30
BOS,2015-02-10,record-max-temp,60
BOS,2015-02-10,actual-min-temp,14
BOS,2015-02-10,average-max-temp,38
AUS,2015-02-14,record-min-temp,24
AUS,2015-02-14,average-min-temp,39
AUS,2015-02-14,actual-max-temp,77
AUS,2015-02-14,record-max-temp,84
AUS,2015-02-14,actual-min-temp,40
AUS,2015-02-14,average-max-temp,65
SEA,2015-02-16,record-min-temp,13
SEA,2015-02-16,average-min-temp,37
SEA,2015-02-16,actual-max-temp,59
SEA,2015-02-16,record-max-temp,59
SEA,2015-02-16,actual-min-temp,42
SEA,2015-02-16,average-max-temp,50
BOS,2015-02-11,record-min-temp,-4
BOS,2015-02-11,average-min-temp,24
BOS,2015-02-11,actual-max-temp,25
BOS,2015-02-11,record-max-temp,62
BOS,2015-02-11,actual-min-temp,14
BOS,2015-02-11,average-max-temp,38
AUS,2015-02-15,record-min-temp,23
AUS,2015-02-15,average-min-temp,39
AUS,2015-02-15,actual-max-temp,67
AUS,2015-02-15,record-max-temp,83
AUS,2015-02-15,actual-min-temp,50
AUS,2015-02-15,average-max-temp,65
SEA,2015-02-17,record-min-temp,23
SEA,2015-02-17,average-min-temp,37
SEA,2015-02-17,actual-max-temp,61
SEA,2015-02-17,record-max-temp,58
SEA,2015-02-17,actual-min-temp,40
SEA,2015-02-17,average-max-temp,50
AUS,2015-02-16,record-min-temp,20
AUS,2015-02-16,average-min-temp,40
AUS,2015-02-16,actual-max-temp,66
AUS,2015-02-16,record-max-temp,83
AUS,2015-02-16,actual-min-temp,37
AUS,2015-02-16,average-max-temp,65
BOS,2015-02-12,record-min-temp,-11
BOS,2015-02-12,average-min-temp,24
BOS,2015-02-12,actual-max-temp,30
BOS,2015-02-12,record-max-temp,58
BOS,2015-02-12,actual-min-temp,16
BOS,2015-02-12,average-max-temp,38
SEA,2015-02-18,record-min-temp,20
SEA,2015-02-18,average-min-temp,37
SEA,2015-02-18,actual-max-temp,54
SEA,2015-02-18,record-max-temp,62
SEA,2015-02-18,actual-min-temp,40
SEA,2015-02-18,average-max-temp,50
BOS,2015-02-13,record-min-temp,-3
BOS,2015-02-13,average-min-temp,24
BOS,2015-02-13,actual-max-temp,22
BOS,2015-02-13,record-max-temp,66
BOS,2015-02-13,actual-min-temp,7
BOS,2015-02-13,average-max-temp,38
AUS,2015-02-17,record-min-temp,22
AUS,2015-02-17,average-min-temp,40
AUS,2015-02-17,actual-max-temp,54
AUS,2015-02-17,record-max-temp,92
AUS,2015-02-17,actual-min-temp,30
AUS,2015-02-17,average-max-temp,65
SEA,2015-02-19,record-min-temp,22
SEA,2015-02-19,average-min-temp,37
SEA,2015-02-19,actual-max-temp,51
SEA,2015-02-19,record-max-temp,67
SEA,2015-02-19,actual-min-temp,47
SEA,2015-02-19,average-max-temp,50
BOS,2015-02-14,record-min-temp,-3
BOS,2015-02-14,average-min-temp,25
BOS,2015-02-14,actual-max-temp,30
BOS,2015-02-14,record-max-temp,59
BOS,2015-02-14,actual-min-temp,3
BOS,2015-02-14,average-max-temp,39
AUS,2015-02-18,record-min-temp,25
AUS,2015-02-18,average-min-temp,40
AUS,2015-02-18,actual-max-temp,64
AUS,2015-02-18,record-max-temp,89
AUS,2015-02-18,actual-min-temp,25
AUS,2015-02-18,average-max-temp,65
SEA,2015-02-20,record-min-temp,25
SEA,2015-02-20,average-min-temp,37
SEA,2015-02-20,actual-max-temp,52
SEA,2015-02-20,record-max-temp,62
SEA,2015-02-20,actual-min-temp,45
SEA,2015-02-20,average-max-temp,50
AUS,2015-02-19,record-min-temp,23
AUS,2015-02-19,average-min-temp,40
AUS,2015-02-19,actual-max-temp,70
AUS,2015-02-19,record-max-temp,92
AUS,2015-02-19,actual-min-temp,29
AUS,2015-02-19,average-max-temp,66
BOS,2015-02-15,record-min-temp,-14
BOS,2015-02-15,average-min-temp,25
BOS,2015-02-15,actual-max-temp,20
BOS,2015-02-15,record-max-temp,61
BOS,2015-02-15,actual-min-temp,-2
BOS,2015-02-15,average-max-temp,39
SEA,2015-02-21,record-min-temp,25
SEA,2015-02-21,average-min-temp,37
SEA,2015-02-21,actual-max-temp,54
SEA,2015-02-21,record-max-temp,67
SEA,2015-02-21,actual-min-temp,42
SEA,2015-02-21,average-max-temp,51
BOS,2015-02-16,record-min-temp,-9
BOS,2015-02-16,average-min-temp,25
BOS,2015-02-16,actual-max-temp,19
BOS,2015-02-16,record-max-temp,60
BOS,2015-02-16,actual-min-temp,-3
BOS,2015-02-16,average-max-temp,39
AUS,2015-02-20,record-min-temp,29
AUS,2015-02-20,average-min-temp,40
AUS,2015-02-20,actual-max-temp,73
AUS,2015-02-20,record-max-temp,94
AUS,2015-02-20,actual-min-temp,52
AUS,2015-02-20,average-max-temp,66
SEA,2015-02-22,record-min-temp,30
SEA,2015-02-22,average-min-temp,37
SEA,2015-02-22,actual-max-temp,53
SEA,2015-02-22,record-max-temp,64
SEA,2015-02-22,actual-min-temp,38
SEA,2015-02-22,average-max-temp,51
BOS,2015-02-17,record-min-temp,-11
BOS,2015-02-17,average-min-temp,25
BOS,2015-02-17,actual-max-temp,23
BOS,2015-02-17,record-max-temp,61
BOS,2015-02-17,actual-min-temp,10
BOS,2015-02-17,average-max-temp,39
AUS,2015-02-21,record-min-temp,30
AUS,2015-02-21,average-min-temp,41
AUS,2015-02-21,actual-max-temp,78
AUS,2015-02-21,record-max-temp,101
AUS,2015-02-21,actual-min-temp,55
AUS,2015-02-21,average-max-temp,66
SEA,2015-02-23,record-min-temp,27
SEA,2015-02-23,average-min-temp,37
SEA,2015-02-23,actual-max-temp,55
SEA,2015-02-23,record-max-temp,61
SEA,2015-02-23,actual-min-temp,33
SEA,2015-02-23,average-max-temp,51
BOS,2015-02-18,record-min-temp,-4
BOS,2015-02-18,average-min-temp,25
BOS,2015-02-18,actual-max-temp,29
BOS,2015-02-18,record-max-temp,66
BOS,2015-02-18,actual-min-temp,17
BOS,2015-02-18,average-max-temp,39
AUS,2015-02-22,record-min-temp,25
AUS,2015-02-22,average-min-temp,41
AUS,2015-02-22,actual-max-temp,56
AUS,2015-02-22,record-max-temp,98
AUS,2015-02-22,actual-min-temp,37
AUS,2015-02-22,average-max-temp,66
SEA,2015-02-24,record-min-temp,24
SEA,2015-02-24,average-min-temp,37
SEA,2015-02-24,actual-max-temp,52
SEA,2015-02-24,record-max-temp,62
SEA,2015-02-24,actual-min-temp,36
SEA,2015-02-24,average-max-temp,51
BOS,2015-02-19,record-min-temp,4
BOS,2015-02-19,average-min-temp,25
BOS,2015-02-19,actual-max-temp,30
BOS,2015-02-19,record-max-temp,65
BOS,2015-02-19,actual-min-temp,10
BOS,2015-02-19,average-max-temp,40
AUS,2015-02-23,record-min-temp,24
AUS,2015-02-23,average-min-temp,41
AUS,2015-02-23,actual-max-temp,37
AUS,2015-02-23,record-max-temp,94
AUS,2015-02-23,actual-min-temp,30
AUS,2015-02-23,average-max-temp,66
SEA,2015-02-25,record-min-temp,20
SEA,2015-02-25,average-min-temp,37
SEA,2015-02-25,actual-max-temp,50
SEA,2015-02-25,record-max-temp,64
SEA,2015-02-25,actual-min-temp,44
SEA,2015-02-25,average-max-temp,51
BOS,2015-02-20,record-min-temp,0
BOS,2015-02-20,average-min-temp,26
BOS,2015-02-20,actual-max-temp,20
BOS,2015-02-20,record-max-temp,68
BOS,2015-02-20,actual-min-temp,5
BOS,2015-02-20,average-max-temp,40
AUS,2015-02-24,record-min-temp,24
AUS,2015-02-24,average-min-temp,41
AUS,2015-02-24,actual-max-temp,37
AUS,2015-02-24,record-max-temp,86
AUS,2015-02-24,actual-min-temp,30
AUS,2015-02-24,average-max-temp,67
SEA,2015-02-26,record-min-temp,18
SEA,2015-02-26,average-min-temp,37
SEA,2015-02-26,actual-max-temp,53
SEA,2015-02-26,record-max-temp,67
SEA,2015-02-26,actual-min-temp,46
SEA,2015-02-26,average-max-temp,51
BOS,2015-02-21,record-min-temp,-1
BOS,2015-02-21,average-min-temp,26
BOS,2015-02-21,actual-max-temp,34
BOS,2015-02-21,record-max-temp,63
BOS,2015-02-21,actual-min-temp,4
BOS,2015-02-21,average-max-temp,40
AUS,2015-02-25,record-min-temp,23
AUS,2015-02-25,average-min-temp,42
AUS,2015-02-25,actual-max-temp,62
AUS,2015-02-25,record-max-temp,89
AUS,2015-02-25,actual-min-temp,33
AUS,2015-02-25,average-max-temp,67
SEA,2015-02-27,record-min-temp,20
SEA,2015-02-27,average-min-temp,37
SEA,2015-02-27,actual-max-temp,50
SEA,2015-02-27,record-max-temp,70
SEA,2015-02-27,actual-min-temp,44
SEA,2015-02-27,average-max-temp,51
BOS,2015-02-22,record-min-temp,2
BOS,2015-02-22,average-min-temp,26
BOS,2015-02-22,actual-max-temp,39
BOS,2015-02-22,record-max-temp,66
BOS,2015-02-22,actual-min-temp,28
BOS,2015-02-22,average-max-temp,40
AUS,2015-02-26,record-min-temp,23
AUS,2015-02-26,average-min-temp,42
AUS,2015-02-26,actual-max-temp,52
AUS,2015-02-26,record-max-temp,88
AUS,2015-02-26,actual-min-temp,26
AUS,2015-02-26,average-max-temp,67
SEA,2015-02-28,record-min-temp,24
SEA,2015-02-28,average-min-temp,38
SEA,2015-02-28,actual-max-temp,54
SEA,2015-02-28,record-max-temp,68
SEA,2015-02-28,actual-min-temp,38
SEA,2015-02-28,average-max-temp,51
BOS,2015-02-23,record-min-temp,-3
BOS,2015-02-23,average-min-temp,26
BOS,2015-02-23,actual-max-temp,33
BOS,2015-02-23,record-max-temp,65
BOS,2015-02-23,actual-min-temp,4
BOS,2015-02-23,average-max-temp,40
AUS,2015-02-27,record-min-temp,13
AUS,2015-02-27,average-min-temp,42
AUS,2015-02-27,actual-max-temp,37
AUS,2015-02-27,record-max-temp,89
AUS,2015-02-27,actual-min-temp,31
AUS,2015-02-27,average-max-temp,67
SEA,2015-03-01,record-min-temp,23
SEA,2015-03-01,average-min-temp,38
SEA,2015-03-01,actual-max-temp,52
SEA,2015-03-01,record-max-temp,62
SEA,2015-03-01,actual-min-temp,34
SEA,2015-03-01,average-max-temp,52
BOS,2015-02-24,record-min-temp,-7
BOS,2015-02-24,average-min-temp,26
BOS,2015-02-24,actual-max-temp,19
BOS,2015-02-24,record-max-temp,70
BOS,2015-02-24,actual-min-temp,2
BOS,2015-02-24,average-max-temp,41
AUS,2015-02-28,record-min-temp,24
AUS,2015-02-28,average-min-temp,42
AUS,2015-02-28,actual-max-temp,37
AUS,2015-02-28,record-max-temp,87
AUS,2015-02-28,actual-min-temp,31
AUS,2015-02-28,average-max-temp,68
SEA,2015-03-02,record-min-temp,22
SEA,2015-03-02,average-min-temp,38
SEA,2015-03-02,actual-max-temp,52
SEA,2015-03-02,record-max-temp,64
SEA,2015-03-02,actual-min-temp,40
SEA,2015-03-02,average-max-temp,52
BOS,2015-02-25,record-min-temp,-6
BOS,2015-02-25,average-min-temp,27
BOS,2015-02-25,actual-max-temp,35
BOS,2015-02-25,record-max-temp,65
BOS,2015-02-25,actual-min-temp,14
BOS,2015-02-25,average-max-temp,41
SEA,2015-03-03,record-min-temp,20
SEA,2015-03-03,average-min-temp,38
SEA,2015-03-03,actual-max-temp,51
SEA,2015-03-03,record-max-temp,69
SEA,2015-03-03,actual-min-temp,32
SEA,2015-03-03,average-max-temp,52
AUS,2015-03-01,record-min-temp,25
AUS,2015-03-01,average-min-temp,43
AUS,2015-03-01,actual-max-temp,43
AUS,2015-03-01,record-max-temp,88
AUS,2015-03-01,actual-min-temp,35
AUS,2015-03-01,average-max-temp,68
AUS,2015-03-02,record-min-temp,19
AUS,2015-03-02,average-min-temp,43
AUS,2015-03-02,actual-max-temp,45
AUS,2015-03-02,record-max-temp,86
AUS,2015-03-02,actual-min-temp,38
AUS,2015-03-02,average-max-temp,68
BOS,2015-02-26,record-min-temp,-1
BOS,2015-02-26,average-min-temp,27
BOS,2015-02-26,actual-max-temp,22
BOS,2015-02-26,record-max-temp,68
BOS,2015-02-26,actual-min-temp,17
BOS,2015-02-26,average-max-temp,41
SEA,2015-03-04,record-min-temp,11
SEA,2015-03-04,average-min-temp,38
SEA,2015-03-04,actual-max-temp,55
SEA,2015-03-04,record-max-temp,68
SEA,2015-03-04,actual-min-temp,31
SEA,2015-03-04,average-max-temp,52
AUS,2015-03-03,record-min-temp,19
AUS,2015-03-03,average-min-temp,43
AUS,2015-03-03,actual-max-temp,59
AUS,2015-03-03,record-max-temp,85
AUS,2015-03-03,actual-min-temp,41
AUS,2015-03-03,average-max-temp,68
BOS,2015-02-27,record-min-temp,-4
BOS,2015-02-27,average-min-temp,27
BOS,2015-02-27,actual-max-temp,27
BOS,2015-02-27,record-max-temp,64
BOS,2015-02-27,actual-min-temp,15
BOS,2015-02-27,average-max-temp,41
SEA,2015-03-05,record-min-temp,13
SEA,2015-03-05,average-min-temp,38
SEA,2015-03-05,actual-max-temp,56
SEA,2015-03-05,record-max-temp,66
SEA,2015-03-05,actual-min-temp,37
SEA,2015-03-05,average-max-temp,52
BOS,2015-02-28,record-min-temp,2
BOS,2015-02-28,average-min-temp,27
BOS,2015-02-28,actual-max-temp,31
BOS,2015-02-28,record-max-temp,63
BOS,2015-02-28,actual-min-temp,12
BOS,2015-02-28,average-max-temp,41
SEA,2015-03-06,record-min-temp,26
SEA,2015-03-06,average-min-temp,38
SEA,2015-03-06,actual-max-temp,59
SEA,2015-03-06,record-max-temp,68
SEA,2015-03-06,actual-min-temp,38
SEA,2015-03-06,average-max-temp,52
AUS,2015-03-04,record-min-temp,17
AUS,2015-03-04,average-min-temp,43
AUS,2015-03-04,actual-max-temp,70
AUS,2015-03-04,record-max-temp,91
AUS,2015-03-04,actual-min-temp,35
AUS,2015-03-04,average-max-temp,69
SEA,2015-03-07,record-min-temp,26
SEA,2015-03-07,average-min-temp,38
SEA,2015-03-07,actual-max-temp,62
SEA,2015-03-07,record-max-temp,66
SEA,2015-03-07,actual-min-temp,39
SEA,2015-03-07,average-max-temp,52
BOS,2015-03-01,record-min-temp,-1
BOS,2015-03-01,average-min-temp,27
BOS,2015-03-01,actual-max-temp,30
BOS,2015-03-01,record-max-temp,63
BOS,2015-03-01,actual-min-temp,12
BOS,2015-03-01,average-max-temp,42
AUS,2015-03-05,record-min-temp,17
AUS,2015-03-05,average-min-temp,44
AUS,2015-03-05,actual-max-temp,46
AUS,2015-03-05,record-max-temp,93
AUS,2015-03-05,actual-min-temp,26
AUS,2015-03-05,average-max-temp,69
SEA,2015-03-08,record-min-temp,28
SEA,2015-03-08,average-min-temp,38
SEA,2015-03-08,actual-max-temp,63
SEA,2015-03-08,record-max-temp,67
SEA,2015-03-08,actual-min-temp,39
SEA,2015-03-08,average-max-temp,53
AUS,2015-03-06,record-min-temp,21
AUS,2015-03-06,average-min-temp,44
AUS,2015-03-06,actual-max-temp,54
AUS,2015-03-06,record-max-temp,98
AUS,2015-03-06,actual-min-temp,21
AUS,2015-03-06,average-max-temp,69
BOS,2015-03-02,record-min-temp,0
BOS,2015-03-02,average-min-temp,28
BOS,2015-03-02,actual-max-temp,37
BOS,2015-03-02,record-max-temp,66
BOS,2015-03-02,actual-min-temp,26
BOS,2015-03-02,average-max-temp,42
SEA,2015-03-09,record-min-temp,28
SEA,2015-03-09,average-min-temp,39
SEA,2015-03-09,actual-max-temp,58
SEA,2015-03-09,record-max-temp,67
SEA,2015-03-09,actual-min-temp,40
SEA,2015-03-09,average-max-temp,53
AUS,2015-03-07,record-min-temp,25
AUS,2015-03-07,average-min-temp,44
AUS,2015-03-07,actual-max-temp,60
AUS,2015-03-07,record-max-temp,90
AUS,2015-03-07,actual-min-temp,34
AUS,2015-03-07,average-max-temp,69
BOS,2015-03-03,record-min-temp,4
BOS,2015-03-03,average-min-temp,28
BOS,2015-03-03,actual-max-temp,33
BOS,2015-03-03,record-max-temp,61
BOS,2015-03-03,actual-min-temp,20
BOS,2015-03-03,average-max-temp,42
BOS,2015-03-04,record-min-temp,2
BOS,2015-03-04,average-min-temp,28
BOS,2015-03-04,actual-max-temp,43
BOS,2015-03-04,record-max-temp,70
BOS,2015-03-04,actual-min-temp,33
BOS,2015-03-04,average-max-temp,42
SEA,2015-03-10,record-min-temp,20
SEA,2015-03-10,average-min-temp,39
SEA,2015-03-10,actual-max-temp,56
SEA,2015-03-10,record-max-temp,68
SEA,2015-03-10,actual-min-temp,41
SEA,2015-03-10,average-max-temp,53
AUS,2015-03-08,record-min-temp,26
AUS,2015-03-08,average-min-temp,44
AUS,2015-03-08,actual-max-temp,53
AUS,2015-03-08,record-max-temp,88
AUS,2015-03-08,actual-min-temp,48
AUS,2015-03-08,average-max-temp,70
SEA,2015-03-11,record-min-temp,23
SEA,2015-03-11,average-min-temp,39
SEA,2015-03-11,actual-max-temp,58
SEA,2015-03-11,record-max-temp,65
SEA,2015-03-11,actual-min-temp,48
SEA,2015-03-11,average-max-temp,53
AUS,2015-03-09,record-min-temp,29
AUS,2015-03-09,average-min-temp,45
AUS,2015-03-09,actual-max-temp,54
AUS,2015-03-09,record-max-temp,86
AUS,2015-03-09,actual-min-temp,48
AUS,2015-03-09,average-max-temp,70
BOS,2015-03-05,record-min-temp,-4
BOS,2015-03-05,average-min-temp,28
BOS,2015-03-05,actual-max-temp,39
BOS,2015-03-05,record-max-temp,72
BOS,2015-03-05,actual-min-temp,18
BOS,2015-03-05,average-max-temp,42
AUS,2015-03-10,record-min-temp,28
AUS,2015-03-10,average-min-temp,45
AUS,2015-03-10,actual-max-temp,64
AUS,2015-03-10,record-max-temp,93
AUS,2015-03-10,actual-min-temp,47
AUS,2015-03-10,average-max-temp,70
SEA,2015-03-12,record-min-temp,25
SEA,2015-03-12,average-min-temp,39
SEA,2015-03-12,actual-max-temp,64
SEA,2015-03-12,record-max-temp,68
SEA,2015-03-12,actual-min-temp,49
SEA,2015-03-12,average-max-temp,53
SEA,2015-03-13,record-min-temp,28
SEA,2015-03-13,average-min-temp,39
SEA,2015-03-13,actual-max-temp,63
SEA,2015-03-13,record-max-temp,70
SEA,2015-03-13,actual-min-temp,46
SEA,2015-03-13,average-max-temp,53
AUS,2015-03-11,record-min-temp,20
AUS,2015-03-11,average-min-temp,45
AUS,2015-03-11,actual-max-temp,59
AUS,2015-03-11,record-max-temp,92
AUS,2015-03-11,actual-min-temp,54
AUS,2015-03-11,average-max-temp,70
BOS,2015-03-06,record-min-temp,-8
BOS,2015-03-06,average-min-temp,28
BOS,2015-03-06,actual-max-temp,24
BOS,2015-03-06,record-max-temp,70
BOS,2015-03-06,actual-min-temp,9
BOS,2015-03-06,average-max-temp,43
SEA,2015-03-14,record-min-temp,26
SEA,2015-03-14,average-min-temp,39
SEA,2015-03-14,actual-max-temp,57
SEA,2015-03-14,record-max-temp,64
SEA,2015-03-14,actual-min-temp,49
SEA,2015-03-14,average-max-temp,53
AUS,2015-03-12,record-min-temp,19
AUS,2015-03-12,average-min-temp,46
AUS,2015-03-12,actual-max-temp,70
AUS,2015-03-12,record-max-temp,89
AUS,2015-03-12,actual-min-temp,52
AUS,2015-03-12,average-max-temp,71
SEA,2015-03-15,record-min-temp,30
SEA,2015-03-15,average-min-temp,39
SEA,2015-03-15,actual-max-temp,51
SEA,2015-03-15,record-max-temp,65
SEA,2015-03-15,actual-min-temp,43
SEA,2015-03-15,average-max-temp,54
BOS,2015-03-07,record-min-temp,2
BOS,2015-03-07,average-min-temp,29
BOS,2015-03-07,actual-max-temp,38
BOS,2015-03-07,record-max-temp,69
BOS,2015-03-07,actual-min-temp,17
BOS,2015-03-07,average-max-temp,43
AUS,2015-03-13,record-min-temp,25
AUS,2015-03-13,average-min-temp,46
AUS,2015-03-13,actual-max-temp,76
AUS,2015-03-13,record-max-temp,91
AUS,2015-03-13,actual-min-temp,50
AUS,2015-03-13,average-max-temp,71
SEA,2015-03-16,record-min-temp,29
SEA,2015-03-16,average-min-temp,39
SEA,2015-03-16,actual-max-temp,57
SEA,2015-03-16,record-max-temp,66
SEA,2015-03-16,actual-min-temp,43
SEA,2015-03-16,average-max-temp,54
AUS,2015-03-14,record-min-temp,29
AUS,2015-03-14,average-min-temp,46
AUS,2015-03-14,actual-max-temp,77
AUS,2015-03-14,record-max-temp,93
AUS,2015-03-14,actual-min-temp,48
AUS,2015-03-14,average-max-temp,71
BOS,2015-03-08,record-min-temp,7
BOS,2015-03-08,average-min-temp,29
BOS,2015-03-08,actual-max-temp,42
BOS,2015-03-08,record-max-temp,68
BOS,2015-03-08,actual-min-temp,24
BOS,2015-03-08,average-max-temp,43
SEA,2015-03-17,record-min-temp,27
SEA,2015-03-17,average-min-temp,40
SEA,2015-03-17,actual-max-temp,56
SEA,2015-03-17,record-max-temp,65
SEA,2015-03-17,actual-min-temp,40
SEA,2015-03-17,average-max-temp,54
AUS,2015-03-15,record-min-temp,30
AUS,2015-03-15,average-min-temp,46
AUS,2015-03-15,actual-max-temp,68
AUS,2015-03-15,record-max-temp,87
AUS,2015-03-15,actual-min-temp,44
AUS,2015-03-15,average-max-temp,72
BOS,2015-03-09,record-min-temp,5
BOS,2015-03-09,average-min-temp,29
BOS,2015-03-09,actual-max-temp,48
BOS,2015-03-09,record-max-temp,72
BOS,2015-03-09,actual-min-temp,26
BOS,2015-03-09,average-max-temp,43
SEA,2015-03-18,record-min-temp,29
SEA,2015-03-18,average-min-temp,40
SEA,2015-03-18,actual-max-temp,60
